date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:57:44	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:57:44%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap3_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap3_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap3.htm)
13:57:45	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:57:45%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap4_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap4_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap4.htm)
13:57:46	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:57:46%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap4_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap4_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap4.htm)
13:57:51	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:57:49%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap5_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap5_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap5.htm)
13:57:53	62708/62708	---M--	200	added ('OK')	image/jpeg	etag:%22f4f4-398ad363f1540%22	http://www.vijaymukhi.com/documents/books/xmlsoap/chap4/image1.jpg	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap4/image1.jpg	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap4.htm)
13:57:53	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:57:51%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap5_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap5_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap5.htm)
13:57:55	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:57:53%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap6_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap6_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap6.htm)
13:57:57	71951/71951	---M--	200	added ('OK')	image/jpeg	etag:%221190f-398ad38275d40%22	http://www.vijaymukhi.com/documents/books/xmlsoap/chap4/image2.jpg	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap4/image2.jpg	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap4.htm)
13:57:57	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:57:55%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap6_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap6_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap6.htm)
13:57:57	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:57:57%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap7_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap7_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap7.htm)
13:57:58	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:57:58%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap7_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap7_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap7.htm)
13:57:59	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:57:59%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap8_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap8_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap8.htm)
13:58:00	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:00%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap8_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap8_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap8.htm)
13:58:01	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:01%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap9_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap9_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap9.htm)
13:58:02	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:02%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap9_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap9_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap9.htm)
13:58:03	366/366	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:03%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap10_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap10_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap10.htm)
13:58:04	366/366	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:04%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap10_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap10_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap10.htm)
13:58:05	366/366	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:05%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap11_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap11_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap11.htm)
13:58:06	366/366	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:06%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap11_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap11_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap11.htm)
13:58:09	33406/33406	---M--	200	added ('OK')	image/jpeg	etag:%22827e-398ad2de6da40%22	http://www.vijaymukhi.com/documents/books/xmlsoap/chap11/image1.jpg	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap11/image1.jpg	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap11.htm)
13:58:11	31368/31368	---M--	200	added ('OK')	image/jpeg	etag:%227a88-398ad2eea4080%22	http://www.vijaymukhi.com/documents/books/xmlsoap/chap11/image2.jpg	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap11/image2.jpg	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap11.htm)
13:58:13	31013/31013	---M--	200	added ('OK')	image/jpeg	etag:%227925-398ad2feda6c0%22	http://www.vijaymukhi.com/documents/books/xmlsoap/chap11/image3.jpg	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap11/image3.jpg	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap11.htm)
13:58:17	26396/26396	---M--	200	added ('OK')	image/jpeg	etag:%22671c-398ad30c34640%22	http://www.vijaymukhi.com/documents/books/xmlsoap/chap11/image4.jpg	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap11/image4.jpg	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap11.htm)
13:58:19	24115/24115	---M--	200	added ('OK')	image/jpeg	etag:%225e33-398ad3198e5c0%22	http://www.vijaymukhi.com/documents/books/xmlsoap/chap11/image5.jpg	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap11/image5.jpg	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap11.htm)
13:58:21	26082/26082	---M--	200	added ('OK')	image/jpeg	etag:%2265e2-398ad326e8540%22	http://www.vijaymukhi.com/documents/books/xmlsoap/chap11/image6.jpg	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap11/image6.jpg	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap11.htm)
13:58:23	32412/32412	---M--	200	added ('OK')	image/jpeg	etag:%227e9c-398ad3371eb80%22	http://www.vijaymukhi.com/documents/books/xmlsoap/chap11/image7.jpg	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap11/image7.jpg	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap11.htm)
13:58:23	366/366	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:21%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap12_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap12_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap12.htm)
13:58:25	27047/27047	---M--	200	added ('OK')	image/jpeg	etag:%2269a7-398ad34660f80%22	http://www.vijaymukhi.com/documents/books/xmlsoap/chap11/image8.jpg	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap11/image8.jpg	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap11.htm)
13:58:25	366/366	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:23%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap12_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap12_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap12.htm)
13:58:25	366/366	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:25%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap13_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap13_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap13.htm)
13:58:26	366/366	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:26%20GMT	http://www.vijaymukhi.com/documents/books/xmlsoap/chap13_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/xmlsoap/chap13_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/xmlsoap/chap13.htm)
13:58:27	366/366	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:27%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/contents_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/vbnet/contents_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/vbnet/contents.htm)
13:58:28	366/366	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:28%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/contents_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/vbnet/contents_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/vbnet/contents.htm)
13:58:29	1502/1502	---M--	200	added ('OK')	image/gif	etag:%225de-3a12cba65d200%22	http://www.vijaymukhi.com/documents/books/vbnet/bpb.gif	sub/www.vijaymukhi.com/documents/books/vbnet/bpb.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/contents.htm)
13:58:30	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:30%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/authors_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/vbnet/authors_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/vbnet/authors.htm)
13:58:31	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:31%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/authors_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/vbnet/authors_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/vbnet/authors.htm)
13:58:32	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:32%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/intro_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/vbnet/intro_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/vbnet/intro.htm)
13:58:33	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:33%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/intro_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/vbnet/intro_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/vbnet/intro.htm)
13:58:34	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:34%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/chap1_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/vbnet/chap1_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:58:35	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:35%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/chap1_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/vbnet/chap1_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:58:36	21827/21827	---M--	200	added ('OK')	image/gif	etag:%225543-3a12cb46ff100%22	http://www.vijaymukhi.com/documents/books/vbnet/chap1/1.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap1/1.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:58:39	29660/29660	---M--	200	added ('OK')	image/gif	etag:%2273dc-3a12caca10a40%22	http://www.vijaymukhi.com/documents/books/vbnet/chap1/2.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap1/2.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:58:39	17635/17635	---M--	200	added ('OK')	image/gif	etag:%2244e3-3a12cad48e300%22	http://www.vijaymukhi.com/documents/books/vbnet/chap1/3.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap1/3.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:58:43	30426/30426	---M--	200	added ('OK')	image/gif	etag:%2276da-3a12cae4c4940%22	http://www.vijaymukhi.com/documents/books/vbnet/chap1/4.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap1/4.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:58:45	28836/28836	---M--	200	added ('OK')	image/gif	etag:%2270a4-3a12caf312b00%22	http://www.vijaymukhi.com/documents/books/vbnet/chap1/5.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap1/5.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:58:49	32880/32880	---M--	200	added ('OK')	image/gif	etag:%228070-3a12cb043d380%22	http://www.vijaymukhi.com/documents/books/vbnet/chap1/6.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap1/6.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:58:53	35462/35462	---M--	200	added ('OK')	image/gif	etag:%228a86-3a12cb1567c00%22	http://www.vijaymukhi.com/documents/books/vbnet/chap1/7.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap1/7.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:58:54	30968/30968	---M--	200	added ('OK')	image/gif	etag:%2278f8-3a12cb24aa000%22	http://www.vijaymukhi.com/documents/books/vbnet/chap1/8.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap1/8.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:58:59	47338/47338	---M--	200	added ('OK')	image/gif	etag:%22b8ea-3a12cb3a993c0%22	http://www.vijaymukhi.com/documents/books/vbnet/chap1/9.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap1/9.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:59:00	26732/26732	---M--	200	added ('OK')	image/gif	etag:%22686c-3a12cabace640%22	http://www.vijaymukhi.com/documents/books/vbnet/chap1/12.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap1/12.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:59:00	43159/43159	---M--	200	added ('OK')	image/gif	etag:%22a897-3a12ca9879540%22	http://www.vijaymukhi.com/documents/books/vbnet/chap1/10.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap1/10.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:59:00	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:58:59%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/chap2_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/vbnet/chap2_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/vbnet/chap2.htm)
13:59:00	42159/42159	---M--	200	added ('OK')	image/gif	etag:%22a4af-3a12caac80480%22	http://www.vijaymukhi.com/documents/books/vbnet/chap1/11.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap1/11.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap1.htm)
13:59:00	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:59:00%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/chap2_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/vbnet/chap2_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/vbnet/chap2.htm)
13:59:01	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:59:01%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/chap3_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/vbnet/chap3_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/vbnet/chap3.htm)
13:59:02	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:59:02%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/chap3_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/vbnet/chap3_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/vbnet/chap3.htm)
13:59:03	3091/3091	---M--	200	added ('OK')	image/gif	etag:%22c13-3a12cb4dac0c0%22	http://www.vijaymukhi.com/documents/books/vbnet/chap3/1.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap3/1.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap3.htm)
13:59:04	3083/3083	---M--	200	added ('OK')	image/gif	etag:%22c0b-3a12cb5270c00%22	http://www.vijaymukhi.com/documents/books/vbnet/chap3/2.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap3/2.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap3.htm)
13:59:05	3471/3471	---M--	200	added ('OK')	image/gif	etag:%22d8f-3a12cb5829980%22	http://www.vijaymukhi.com/documents/books/vbnet/chap3/3.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap3/3.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap3.htm)
13:59:06	4069/4069	---M--	200	added ('OK')	image/gif	etag:%22fe5-3a12cb5de2700%22	http://www.vijaymukhi.com/documents/books/vbnet/chap3/4.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap3/4.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap3.htm)
13:59:07	4343/4343	---M--	200	added ('OK')	image/gif	etag:%2210f7-3a12cb639b480%22	http://www.vijaymukhi.com/documents/books/vbnet/chap3/5.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap3/5.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap3.htm)
13:59:08	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:59:08%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/chap4_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/vbnet/chap4_files/filelist.xml	(from http://www.vijaymukhi.com/documents/books/vbnet/chap4.htm)
13:59:09	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:59:09%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/chap4_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/vbnet/chap4_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/vbnet/chap4.htm)
13:59:12	28207/28207	---M--	200	added ('OK')	image/gif	etag:%226e2f-3a12cb99f74c0%22	http://www.vijaymukhi.com/documents/books/vbnet/chap4/1.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap4/1.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap4.htm)
13:59:14	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:59:13%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/chap5_files/filelist.xml	sub/www.vijaymukhi.com/documents/books/vbnet/chap5_files/filelist.4c9.delayed	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:14	33367/33367	---M--	200	added ('OK')	image/gif	etag:%228257-3a12cb8ab50c0%22	http://www.vijaymukhi.com/documents/books/vbnet/chap4/2.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap4/2.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap4.htm)
13:59:15	363/363	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Oct%202024%2013:59:14%20GMT	http://www.vijaymukhi.com/documents/books/vbnet/chap5_files/editdata.mso	sub/www.vijaymukhi.com/documents/books/vbnet/chap5_files/editdata.mso	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:17	35247/35247	---M--	200	added ('OK')	image/gif	etag:%2289af-3a12cb75b9f40%22	http://www.vijaymukhi.com/documents/books/vbnet/chap4/3.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap4/3.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap4.htm)
13:59:19	5871/5871	---M--	200	added ('OK')	image/gif	etag:%2216ef-3a13c17c491c0%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/2.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/2.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:19	26724/26724	---M--	200	added ('OK')	image/gif	etag:%226864-3a13c68a6bf00%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/1.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/1.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:19	6579/6579	---M--	200	added ('OK')	image/gif	etag:%2219b3-3a13c1b48d680%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/3.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/3.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:21	17798/17798	---M--	200	added ('OK')	image/gif	etag:%224586-3a13c27902600%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/4.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/4.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:21	6977/6977	---M--	200	added ('OK')	image/gif	etag:%221b41-3a13c337be800%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/5.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/5.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:23	27581/27581	---M--	200	added ('OK')	image/gif	etag:%226bbd-3a13c48958480%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/6.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/6.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:25	26207/26207	---M--	200	added ('OK')	image/gif	etag:%22665f-3a13c47b0a2c0%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/7.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/7.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:27	15788/15788	---M--	200	added ('OK')	image/gif	etag:%223dac-3a13c3f0c1c80%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/8.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/8.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:29	28111/28111	---M--	200	added ('OK')	image/gif	etag:%226dcf-3a13c67b29b00%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/9.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/9.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:31	27069/27069	---M--	200	added ('OK')	image/gif	etag:%2269bd-3a13c121afc00%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/10.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/10.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:35	35586/35586	---M--	200	added ('OK')	image/gif	etag:%228b02-3a13c133ce6c0%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/11.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/11.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:37	28841/28841	---M--	200	added ('OK')	image/gif	etag:%2270a9-3a13c14310ac0%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/12.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/12.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:41	33817/33817	---M--	200	added ('OK')	image/gif	etag:%228419-3a13c1543b340%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/13.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/13.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:45	33607/33607	---M--	200	added ('OK')	image/gif	etag:%228347-3a13c16471980%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/14.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/14.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:47	34002/34002	---M--	200	added ('OK')	image/gif	etag:%2284d2-3a13c1759c200%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/15.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/15.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:49	34426/34426	---M--	200	added ('OK')	image/gif	etag:%22867a-3a13c11361a40%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/16.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/16.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:49	29163/29163	---M--	200	added ('OK')	image/gif	etag:%2271eb-3a13c18b8b5c0%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/17.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/17.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
13:59:54	32152/32152	---M--	200	added ('OK')	image/gif	etag:%227d98-3a13c19bc1c00%22	http://www.vijaymukhi.com/documents/books/vbnet/chap5/18.gif	sub/www.vijaymukhi.com/documents/books/vbnet/chap5/18.gif	(from http://www.vijaymukhi.com/documents/books/vbnet/chap5.htm)
